Preparation_Batch,A,A,AA,AA,AB,AB,B,B,C,D,E,F,G,H,I,J,K,L,L,M,M,N,N,O,O,P,P,Q,Q,R,R,S,S,T,T,U,U,V,V,X,X,Y,Y,Z,Z
P00734,7.61432517247042,7.559854238318322,7.634831139518241,7.683660971676154,7.8186961209200465,7.836814452696749,7.621533930714363,7.547629369250746,7.900740294119419,7.582684490599883,7.740215766993455,7.573462518844611,7.7567891851195325,7.7322384576999,7.838016807284155,7.669522014255424,7.6514604163785505,7.594660518533812,7.600728511016967,7.559791738290725,7.480439937166476,7.760195949125607,7.736450110528775,7.697064589006202,7.769372911403386,7.689830313532022,7.637105542543406,8.175556700287677,8.226391804861615,7.630288820122443,7.6299714499079885,7.664334316809996,7.7144754781352285,8.174996609460777,8.15890386814132,7.711139140175797,7.681634988003786,7.609288113304756,7.565456024293664,7.653845513375609,7.65130894048768,7.543460949576871,7.620678080751379,7.620564471230087,7.67467909378931
P00738,7.902104031684633,7.879943247801343,8.084163525403245,8.10612963103802,8.178830038574677,8.1890100441109,8.006212201234964,7.942266374172803,7.984900408579077,7.949513496157565,7.837406536988994,7.847129376546653,7.902407930112453,7.898561968416846,7.890084066553162,7.859908167996618,8.009068739591639,8.01833932906902,8.035887782915488,8.001270317567005,7.9640455289332674,8.024484749734595,8.02365533167169,7.580451647664449,7.198607448574853,7.887172117790306,7.889620616689222,8.83007682901701,8.892562879130912,7.891107657167905,7.895830317067683,7.987262978906595,7.979885815509507,8.5696015737357,8.52908593902287,7.946957577284715,7.956383972753647,7.8342714539659974,7.849115276261058,7.960842150585215,7.934189534737053,8.039053481962453,8.041280338432756,8.011212702810372,8.044167257869418
P00747,6.606314759963558,6.654716129371855,6.721215878832885,6.757320132806346,6.700365715905793,6.652192608295701,6.663756234341597,6.733906909682005,6.76366531235642,6.687099600321246,6.735659420316159,6.646224647939066,6.724023643047357,6.733928221336789,6.738319807964137,6.727010783205711,6.635633423038874,6.6547584962451625,6.658783509630856,6.518492599304109,6.556585722216805,6.721834055081379,6.73745011186795,6.737025948711071,6.4028027125449904,6.698768447719371,6.655218362095685,6.976225481423786,7.031339480152284,6.626346229028265,6.638267217084487,6.624271736163181,6.691126367909226,7.008540696954618,6.906770676046296,6.645466225110775,6.668082151324177,6.635749303767577,6.648474230023154,6.655945441957152,6.631284140208787,6.709399103931454,6.633163115816378,6.747570743229558,6.774901404345612
P00751,7.524760541895153,7.464639871950151,7.63260260837511,7.674668070096917,7.648515987609878,7.6565489239623465,7.649512726047032,7.558691716323225,7.711026656849677,7.626280948642238,7.646850757918003,7.855329552182964,7.647401209548817,7.644208834745454,7.63493798730901,7.3830879959748295,7.722869938269757,7.607727253139959,7.620370965918078,7.596628125634647,7.576916326257408,7.649743896931441,7.634067324197296,7.671678111820472,8.17094703035506,7.711073616166713,7.6976937897467055,7.516388418188084,7.482799625200288,7.305652791833114,7.3159111387062445,7.696237230665473,7.714670722296731,7.520615292407973,7.514993386493887,7.681716563447662,7.670053481374843,7.744408095061729,7.746794420363421,7.34186729280397,7.337672247977631,7.463065033511823,7.457856362470372,7.59758400247855,7.633934575854559
P01008,8.472680492172715,8.488621801608533,8.572077175797524,8.577471473033144,8.59926099650791,8.603798543913934,8.634571509201658,8.565368395689267,8.73249012968556,8.567710930651893,8.611531169670698,8.460284587732275,8.589832958162438,8.603097082627269,8.616460420905675,8.668556350828316,8.570778731517763,8.477357348362583,8.543277164265863,8.529436511727594,8.446742258867696,8.61063951285905,8.588357443522957,8.122273928998297,8.07876849850292,8.508589855004768,8.586599696657421,8.801002052229236,8.902023011724738,8.54502779195641,8.518676492076855,8.548567791622771,8.563112698609821,8.853509335628566,8.853540521480804,8.600239690837814,8.642399863182549,8.475711211774058,8.484327118668123,8.668426681663009,8.610641168924682,8.584141646598809,8.584154268652735,8.578830025952703,8.596310502527851
P01009,8.868253208458954,8.841760511262063,8.81947219587867,8.854399365145861,8.778141984163222,8.822474350655318,8.86625552855836,8.832501358987635,8.885390590141437,8.822209458749613,8.79706125429608,8.779067358919432,8.828853604825701,8.832950166725015,8.827908511884603,8.980450873351677,8.872424439605103,8.781244801359597,8.821317036786024,8.848988400072475,8.825045379124637,8.833869535108395,8.808258827412242,8.555915434914011,8.786999203901068,8.837013362610332,8.824249411855211,9.046026025839293,9.000113476447293,8.842467063344884,8.856125088373812,8.845338200167703,8.831776107903327,8.95542177525982,8.939203473740076,8.87006343011454,8.853229224637833,8.755442086795187,8.759584443568514,8.918171789572305,8.926454399809039,8.904291625737978,8.906464674833297,8.823608161067474,8.884166616070127
P01011,7.2280579871919715,7.211870193042915,7.0287696265242845,7.000317784228061,7.060502836025878,7.132575767824181,7.106643185527134,7.078284078617186,6.910636537351655,7.09484828271266,7.069101149799837,7.188702343656407,7.011004775269318,7.056763471912159,6.931550001002011,7.163925402015727,7.151393559968255,7.0994534905663995,7.066834416925803,7.053454309208621,7.102727182357927,7.068021886966455,7.07250109404226,7.2018204368808965,7.133142582866144,7.131957765185443,7.13351138814853,7.127833057039731,7.047949619892216,7.155644471716942,7.151542620792315,7.1390067818256355,7.148974924193529,7.182063355086582,7.0717380120921,7.142909772092296,7.1380068854668615,7.139218040664476,7.157588305064585,7.126304641497296,7.1210331332317445,7.103697307437457,7.144256353743187,7.063435769869774,7.015683161049475
P01019,8.348109325200454,8.343957236494006,8.155419677632297,8.2035367512921,8.199646279640152,8.217306215291758,8.26473015993433,8.336461298847938,8.04100026659162,8.250184254109067,8.191809874536606,8.297827801945068,8.206801779318623,8.220051586608813,8.213032869948867,8.279876408640419,8.277011298930264,8.216347335048999,8.25018339473739,8.262410439317732,8.25079459225681,8.177489279439847,8.196267509973534,8.04316963682696,8.003771934591148,8.274998928058515,8.283804219916417,8.134814159217873,8.148715109874015,8.309817802109537,8.32029714254292,8.285721241466254,8.281102162210312,8.1381174982401,8.05080757347739,8.278361118484256,8.278167774173188,8.274217915646908,8.283644954940266,8.307858307315135,8.29219193610661,8.311523963528439,8.314802981998056,8.213200662063642,8.22530105150708
P01023,8.650107548198514,8.652658916945544,8.721554659443873,8.733535703519589,8.779184814894164,8.756441432472998,8.710396307457353,8.690126966163186,8.802467200415542,8.695407490829824,8.75722200472165,8.666964480792311,8.728743678472071,8.713553497691379,8.726967572274352,8.839816745840093,8.67368391704071,8.703191623701183,8.708697781265492,8.669650851136643,8.670912443375302,8.737959849640395,8.752252528828977,8.842778917038675,8.845846329810586,8.706791784274563,8.702461580348654,8.84398918469871,8.831492388529307,8.685056314323086,8.670978220197918,8.700729397096671,8.737976206477779,8.854804866812977,8.718606678626701,8.714833566324518,8.716001457462058,8.657519980589008,8.682829613037613,8.701783865706892,8.660930217495538,8.708109794005406,8.69508878939321,8.717811289509402,8.704231591803495
P01024,7.867070874468033,7.846338968263531,7.775957214759103,7.776752043318575,7.775549459317831,7.787928020621371,7.789148415834198,7.845794069306727,7.748607418067255,7.806459521501802,7.801049124463157,7.864096860852082,7.791962142810723,7.811626359496533,7.821915503517971,7.806956030672452,7.873204246866937,7.802814424844129,7.8043941318676255,7.823722806426317,7.801859295267403,7.793381991187907,7.7943111122846815,7.713260416885294,7.690325596182277,7.8397676635115126,7.846817114669961,7.673294083332719,7.6965697022830435,7.850272610879743,7.837410229942728,7.836785696362944,7.850337915250817,7.728262062809438,7.671339931207552,7.841129324355186,7.843617552820766,7.851672251135524,7.863642261769797,7.828946214039788,7.809516265366404,7.836885058226783,7.824247480048795,7.789899087058894,7.820898189027562
P01031,7.354485862350578,7.37761191051743,7.289600801792008,7.243969636060462,7.242805392699931,7.227483047447698,7.237638431943844,7.247287635022608,7.257288764323752,7.251829116038431,7.306305852985155,7.338659749245367,7.33040560191196,7.288328379050551,7.300073117017684,7.319052946366615,7.318944503987183,7.211741816777505,7.256353467841358,7.280767255396055,7.271168004747808,7.250152558238063,7.241639709917471,7.254859701364255,7.28132249532716,7.322610123763361,7.31287965042255,7.236732790401708,7.163134341644073,7.358930265099432,7.3566708133770655,7.307503372466628,7.323210125429806,7.22925743975277,7.05251096849804,7.312139093632343,7.30167913784472,7.317621026495952,7.325675644817192,7.33497799332656,7.324746126578454,7.345371181945724,7.347473640481269,7.123624223274259,7.252954017630148
P01034,7.623138951741297,7.65283546440673,7.730604856557198,7.743416566264237,7.769055597368707,7.824345343113296,7.7660100619035,7.772909110052307,7.893070087005233,7.663088540466364,7.77204171530384,7.612317786781418,7.7907570904270855,7.740936716757515,7.747544989051161,7.812222181045843,7.6739462421162,7.6866084845581,7.685225816611846,7.63099558318715,7.638999184522333,7.786296388581784,7.7918072777206016,7.2797709868761356,7.39991906541044,7.779397613533253,7.7218017771952345,8.070256393513018,8.136355935299093,7.693705385229563,7.700941311276379,7.75539812471502,7.744456092371878,8.11376719611653,8.106578663210062,7.741042248737105,7.719687679845335,7.620064037872595,7.644386867946989,7.820568264278515,7.846025473061882,7.774686049190643,7.761356518412533,7.797831778257347,7.75786665111902
P01042,8.026180005046157,7.9890773784160665,8.016086583810033,8.122256116214386,8.14435374574023,8.197636337192808,8.046784657910779,8.016150948577932,8.217241175272317,8.028294914092305,8.11334891849608,7.9868176119759635,8.154025344087835,8.11004880776821,8.080085785507075,8.140891026471488,8.08858215973581,8.034706156721032,8.038092079969475,8.01817050848714,7.905943734354279,8.102320926964277,8.125502775160244,7.663459624497584,7.774252363121715,8.095192962756938,8.060249896409873,8.47020377690854,8.479604067474861,8.032754732815045,8.066579458935053,8.082921164508102,8.02866709364325,8.43155914047245,8.381261662255813,8.108863626424842,8.12198567778366,7.993270920751155,8.046715000654224,8.111141938561888,8.123741110539175,8.04527213287437,8.03436699760633,8.042695294740671,8.036784075020206
P01583,7.1668474753041265,7.11816294492137,6.7226655902973524,7.217209950248057,7.175372184983763,7.136959011423623,7.22090650625771,7.159929037712611,7.020710310175454,7.200675150126051,7.130665005693221,7.204986994746131,6.975318937875033,7.058696058292176,6.985445814368112,7.096722619828489,7.142275848370797,7.23082175484155,7.191066678986654,7.207059569513592,7.204973613621138,7.181002947588024,7.196593765490772,7.751388391570688,7.152658153312484,7.166166038952751,7.15875753985906,7.141718146094205,6.761638319872546,7.1085356875517585,7.125175390017722,7.155465554315822,7.174304258877325,6.952713673173753,6.940180917117143,7.14853860453754,7.156666924623933,7.204211196128035,7.178343275905213,7.0633903534210285,7.061510389541116,7.275824688077965,7.0396491180078815,7.135523839863144,7.212850111904476
P01764,5.776260394305559,5.776953353023737,6.219170700676872,6.051286185009247,5.631007242723922,6.032425417290346,5.5531441520810985,5.882047161608841,5.496422414659764,5.721279627930438,5.620537746795247,5.865990962981907,5.8279101545342025,5.823768175703735,5.747189075729058,5.913971336005841,5.567856537541775,5.698198272196134,5.978648713870951,5.563078989346899,5.914626774548355,5.794116616395028,5.605554315324512,6.455065164450397,6.480594325392756,5.942290939501864,5.913700424660215,5.834641492628051,5.881189125326797,5.86268558711417,5.8790672853981985,5.829799421568714,5.800569326089955,5.884926804894921,5.976277510465514,6.099692978485543,6.066781600391479,5.6237702622567465,5.679137809321957,5.814915494217597,5.76739672527785,6.002187903199383,5.900209098724724,5.770926852487129,6.065441025227193
P01780,5.89533757296067,5.81081153736592,5.583379703126016,5.738568564264874,5.630413395758716,5.923353593533626,5.240117804793568,5.706258263366518,5.890106609213693,5.634612780980992,5.677350863447365,5.991314289319609,5.813450132359633,5.66375840371864,5.472686057937111,5.7188772926055105,5.865260020824063,5.771865807468603,5.883006211198801,5.909352155529959,5.885429147867101,5.93115529047686,5.643174223660835,6.441363251198944,5.751881405915477,5.847411093539457,5.831038515189884,5.813775649874629,5.707687594062098,5.780624759915079,5.760946108820536,5.866146405197999,5.837385998353397,5.39684895753829,5.652682775256351,5.836272337919282,5.818621857612649,5.940180490372779,5.934951016500447,5.624569307836537,5.64210911849618,5.96217370346075,4.964895871212024,5.939249512870526,5.7707954383125415
P01833,5.979145874579029,5.792073908329573,5.637535009988283,6.086803434023688,6.094387135254325,6.18059757762719,6.094380803761767,6.167750986453014,5.843373796731393,6.0303397156745095,6.092290193570623,6.1231444140997695,6.172966847866813,6.057860432861701,6.145394262626175,6.2378261802648804,6.136179719268201,6.14027425512172,5.925581316582537,6.1063259666173,6.174412586672649,5.994301437989721,5.986423977005307,6.6134396079592115,6.588872614905858,6.0310361540901996,6.062388434069533,6.3637716466130465,6.157332031108211,6.389904243459259,6.335063464704479,6.052675342787334,6.096718339663584,6.08211438148189,6.299219325173733,6.074263554574354,6.031261784334412,6.330228754406771,6.2321282332932935,6.443554997609871,6.392666732771515,6.4753111365650105,5.471659750480512,5.464586665425183,6.1659545456206795
P01857,8.737543167582825,8.686404253997635,9.031872240963777,9.022365518446739,8.75311104443649,8.72580277236805,8.889992259949867,9.138702569804694,8.161047283541105,8.781328882203715,8.750274823563323,8.682375884789577,8.638978372506575,8.602889446480374,8.606889163633964,8.768806582538128,8.713396955791588,8.301590786311001,9.01277862167125,8.877596179401015,8.869839687949431,8.955218512006446,8.637938971758256,8.260093807460958,8.06565268196507,8.730962649793073,8.732156293886002,9.110795743509625,9.138114735624233,8.694944427242504,8.696008511677237,8.714087817217013,8.729630892387178,8.634336398760032,8.839668008984049,8.739197743393017,8.730514009134664,8.630695100783814,8.667105810184529,8.817196613332666,8.819249713176495,8.914534391998416,8.921912172380587,9.069090830598013,8.986683955839052
P01859,8.494296680046272,8.431053999370619,8.566511716568193,8.554072380629565,8.65365284715658,8.630464494169704,8.566674427992016,8.547655757187279,8.666553340314106,8.510437409033473,8.563575086154012,8.418191638935927,8.563816013123608,8.57435988670123,8.549085714570014,8.58269055809294,8.562279807181765,8.632086668789547,8.47914095767966,8.529933002766619,8.47515749568012,8.640099974173811,8.652121655516902,8.048491554632653,8.080124774289747,8.49834198751315,8.502226931268765,8.814799439760042,8.793304824567683,8.479266487540174,8.498303131962698,8.47185090019631,8.520612957180932,9.052548672202624,8.325573072594697,8.590254177111827,8.56520012528552,8.307270689443328,8.394217136483771,8.582999495239156,8.591260648117208,8.572723078965625,8.567628132860376,8.558269671214184,8.601325301652716
P01861,8.084391726982236,8.080901187443017,8.058880547801216,8.094584076862075,8.049758495317334,8.06117973912364,8.035185267504339,7.965627729985487,7.880829265809028,8.02740105879976,8.012185815696299,8.072702214456996,8.017595345031744,8.030776144399619,8.003194867870533,8.046644621459206,8.07401409713751,8.073840748550445,8.073335391383733,8.05347415115917,8.03929515526647,8.038082977324859,8.04968739802728,7.756815259883915,7.738677920234652,8.072687256935023,8.075184632036573,7.757664832830106,7.746286372259234,8.06358224669836,8.061276791292334,8.087026964424737,8.100560249207842,7.876614511317892,7.5660072615665905,8.051385313766168,8.062395041960627,8.045673206399972,8.073887209760432,8.04312981242459,8.034701698839289,8.025204321698743,7.996476145904403,8.020273810456608,7.910230370097963
P01871,8.294375222957488,8.25249207795287,8.402871814516935,8.460870634172492,8.542927579284154,8.544891493027817,8.380809789043738,8.334296607484786,8.581583133904408,8.374537298017518,8.434778844541809,8.2921590713057,8.38110449872177,8.402314371593862,8.39595111314158,8.242930796025673,8.45788666206871,8.28873411658614,8.378816271718064,8.307098628213932,8.30266613804911,8.524814780489914,8.502036207990217,8.14109537524953,7.87058146320117,8.373895642129883,8.373787189403027,8.845566748143275,8.916498021814663,8.287681856715714,8.282536621126551,8.404599337028815,8.353382909540358,8.923498426427262,8.883942329178456,8.43156082194659,8.410324027351662,8.283273405527252,8.333690238192693,8.362890397835555,8.385331355497899,8.337451589781738,8.365386968343435,8.296290316624443,8.326660414891776
P01876,8.393873618218219,8.360402732167481,8.456307691743605,8.454449739902921,8.538500971728258,8.543536337413387,8.448310134365368,8.430515342553656,8.448386951325507,8.427111418361685,8.504301894495583,8.329089028340038,8.517619840141194,8.516205981452352,8.578385217468899,8.671318624705162,8.439124418364928,8.499950714896691,8.403978208465869,8.371777059383396,8.35243456753074,8.54168460155119,8.54062418081484,7.950860076611937,7.837141759967169,8.372851971809203,8.409070808927595,8.50233368061554,8.551170940283914,8.390399075117182,8.41221897729956,8.399375362497631,8.410903347908055,8.690792287928264,7.928881552995507,8.469461297186161,8.471903514512197,8.27494454403306,8.344726201114128,8.51304578897403,8.540219123749088,8.469071737920011,8.426901257336691,8.48847912866765,8.530767983157434
P01877,7.366821277081314,7.371266619629659,7.335347999582981,7.346728920284004,7.343167602068662,7.326176128682871,7.36052404390938,7.305569226027726,7.19003271766255,7.345962950088751,7.4415864999007635,7.481392527728896,7.382602622685939,7.407918096356509,7.403383943137824,7.3412344045502165,7.440922996226895,7.482676238586839,7.353167262204775,7.369361693832576,7.324653314787979,7.4478823898469875,7.455202728125824,6.979814333295444,6.955611315671017,7.387755052080348,7.373031085799848,7.075242871776905,7.225798651799282,7.290602351064431,7.27866861315933,7.363925633508585,7.396790741175432,7.082282647690285,7.2791137343996795,7.362485712121765,7.366955733668895,7.430025839010284,7.412163266006223,7.236813932314568,7.2088744055116925,7.276023003096216,7.334519961644119,7.323180835687934,7.322796318990738
P02647,8.784640555618834,8.740881996345093,8.77207562044753,8.776705997525688,8.73789510774783,8.730356723144453,8.794816382664733,8.77634317262757,8.990746084539023,8.835171793809936,8.784469071537796,8.83194763071755,8.807848292907808,8.807642968295612,8.778227943230473,8.6785008531268,8.861989047459408,8.925514168177331,8.803986289926112,8.808960962071552,8.796518240887522,8.827545843121076,8.836276044495463,8.45672827135134,8.459707722934768,8.773085811477392,8.783445746881364,8.71253420729175,8.779632400225713,8.870769419177751,8.82820179948405,8.773078418055475,8.817365258439363,8.603612285361507,8.589406339421611,8.7805786551535,8.760109766153777,8.809888567677344,8.81447987300169,8.714624652269466,8.671455948254238,8.850101037053555,8.850540154824564,8.775684643302107,8.816716416412453
P02649,7.546181128064964,7.509622486576808,7.631784637594179,7.589407866137576,7.754126498656372,7.775314536822487,7.643258724574158,7.622292317013851,7.807686988925116,7.61897566004209,7.771321064225214,7.443578462358747,7.662049146953002,7.7628536849115015,7.756800461293041,7.559573297702583,7.697349392652479,7.81888410308675,7.567572722019981,7.527367147608604,7.572230394786259,7.7971688241572465,7.751136063967307,7.088437792679388,7.1971942467347025,7.665135632564343,7.637489693340281,8.166468778298901,8.201706916518457,7.535143369529733,7.568144239474594,7.674412580222726,7.6425859591328615,8.253225966885834,7.653633984809514,7.654968720385175,7.696030959990061,7.4863728996278205,7.54986669301455,7.707326961346689,7.752495005565039,7.612412666221375,7.610404985284575,7.740596437529337,7.725502122410146
P02652,7.837555384207722,7.794217381646908,7.871989747353494,7.936522738541879,7.903997361838006,7.9554990436301845,7.856096848159004,7.850734130556741,8.180052357198011,7.885086777183568,7.93675050486725,7.7988969687552485,7.9959655671624725,7.927347681438231,8.020099761137269,7.8787859455114075,8.02965665209024,7.943099520501126,7.818985063181715,7.837680381225968,7.763262554926644,7.939158300241807,7.990977808538206,7.40305128051553,7.463921661158755,7.937507379227356,7.927459335151148,8.380084064587166,8.430515074849328,7.884306261476112,7.90707907945661,7.924706810408839,7.930791133953667,8.267651239290657,8.184399434961383,7.774502801917835,7.735117741413562,7.921572196137888,7.893106845457578,7.90116553729783,7.897356078267836,7.898810965988762,7.889481846266481,7.962470529692063,7.884044178424783
P02654,6.167362866777776,6.162114046602147,6.367940476771621,6.176626777736321,6.4112288055673305,6.422921142995871,6.206112132101979,6.139887641617245,6.728945466299457,6.3164625479609064,6.367524164740307,6.1962871129729145,6.386176978713869,6.26969641734556,6.476953826314561,6.219285316562822,6.3169750859052565,6.279166470420643,6.3611982317147975,6.249297146079258,6.229500090666087,6.375981470649895,6.463944018045483,6.2785464656324885,6.245500095110934,6.202621477144631,6.26901288433338,6.964005420970549,6.9794823002673985,6.318437936533744,6.1797702485276735,6.410713744610369,5.951029303703847,6.8380435222493405,6.659388822051801,6.300574646111704,6.304026134767605,6.230147861215698,6.329750458706762,6.278702464127269,6.343755930680587,6.176816868394141,6.234617215214633,5.877597232338316,6.2221791970544045
P02655,7.078405383681286,7.086569211752955,7.189679295128344,7.193285953525044,7.349804668143774,7.307698160031306,7.065052786107309,6.9980869442126465,7.395859163071032,7.054962968278894,7.144613187657552,6.975789028559672,7.164760883942885,7.149893862031188,7.2966656972567865,7.315848673794337,7.137514511587766,7.154303615290689,7.0629842234261435,7.094906421861382,7.082177745945477,7.211046768013016,7.202411300201443,6.70830468055056,7.360954200698787,7.077191572401791,7.074623699515069,7.578386409538054,7.576343874277495,7.173530064506218,7.122328173744927,7.1173145533936735,7.084311870909557,7.317498201403847,7.487277254232675,7.0364875731953935,7.092893377916442,7.063898088612046,7.040286320553524,7.132107660640404,7.1452140933399795,7.094156985619928,7.121375758265948,7.120918282566532,7.17003169739222
